date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-21,20,1013.1,1018.1,325,1.6333333333,19.9444444444,94.5555555556,0
2016-09-21,21,1012.9,1017.9,320,1.6,19.5,96,0
2016-09-21,22,1013.23333333,1018.23333333,307,1.5666666667,19.9,94.3333333333,0
2016-09-21,23,1013.35555556,1018.35555556,287.888888889,1.6555555556,20.8,90,0
2016-09-22,0,1013.9,1018.9,281,1.5,20.7,91,0
2016-09-22,1,1013.6,1018.6,249.666666667,1.8333333333,22.6,81.3333333333,0
2016-09-22,2,1013.15555556,1018.15555556,221,2.0333333333,24.1222222222,74,0
2016-09-22,3,1013,1018,187,2.5,26.4,62,0
2016-09-22,4,1012.26666667,1017.26666667,163.666666667,2.4333333333,27.1666666667,59.3333333333,0
2016-09-22,5,1011.75555556,1016.75555556,145.222222222,2.4222222222,27.4666666667,57.8888888889,0
2016-09-22,6,1010.8,1015.8,117,2.3,28.7,54,0
2016-09-22,7,1010.73333333,1015.73333333,108.333333333,2.4,28.0666666667,55,0
2016-09-22,8,1010.81111111,1015.81111111,102.555555556,2.5777777778,27.3777777778,57.3333333333,0
2016-09-22,9,1010.6,1015.6,91,2.6,26.8,57,0
2016-09-22,10,1010.96666667,1015.96666667,91,2.9333333333,26,62,0
2016-09-22,11,1011.24444444,1016.24444444,90.4444444444,3.0555555556,25.3222222222,66.2222222222,0
2016-09-22,12,1011.7,1016.7,91,3.6,24.4,72,0
2016-09-22,13,1011.8,1016.8,89.3333333333,3.3,23.9666666667,74.6666666667,0
2016-09-22,14,1011.82222222,1016.81111111,82.3333333333,2.9222222222,23.5444444444,76.8888888889,0
2016-09-22,15,1012,1017,86,2.7,23.1,80,0
2016-09-22,16,1011.86666667,1016.83333333,68.3333333333,2.1666666667,22.7,81.3333333333,0
2016-09-22,17,1011.74444444,1016.7,88.8888888889,1.8777777778,22.2777777778,83.1111111111,0
2016-09-22,18,1011.6,1016.5,33,1.1,21.9,84,0
2016-09-22,19,1011.5,1016.43333333,130,1.3,21.4333333333,86.6666666667,0
2016-09-22,20,1011.48888889,1016.44444444,195.888888889,1.3222222222,21.3666666667,87.5555555556,0
2016-09-22,21,1011.3,1016.3,324,1.7,20.5,92,0
2016-09-22,22,1011.46666667,1016.46666667,327.666666667,1.3666666667,21.2333333333,89.3333333333,0
2016-09-22,23,1011.47777778,1016.47777778,317.555555556,1.2555555556,22.1333333333,85.7777777778,0
2016-09-23,0,1011.8,1016.8,335,0.7,22.7,84,0
2016-09-23,1,1011.5,1016.5,297.333333333,1.0333333333,23.9333333333,78.6666666667,0
2016-09-23,2,1011.02222222,1016.01111111,257.555555556,1.3444444444,25.1,73.4444444444,0
2016-09-23,3,1010.9,1015.9,222,1.7,26.4,68,0
2016-09-23,4,1010.06666667,1015.03333333,178,1.9666666667,27.4333333333,63,0
2016-09-23,5,1009.48888889,1014.44444444,149.333333333,2.3666666667,27.8666666667,60.5555555556,0
2016-09-23,6,1008.4,1013.3,90,2.5,29.5,53,0
2016-09-23,7,1008.33333333,1013.26666667,92,3.1666666667,28.7333333333,55.6666666667,0
2016-09-23,8,1008.43333333,1013.38888889,91.5555555556,3.3888888889,27.9,59.2222222222,0
2016-09-23,9,1008.2,1013.2,96,4.5,27.2,61,0
2016-09-23,10,1008.63333333,1013.63333333,90.6666666667,3.8333333333,26.2333333333,66.3333333333,0
2016-09-23,11,1008.94444444,1013.93333333,87.3333333333,3.3333333333,25.4888888889,70.1111111111,0
2016-09-23,12,1009.5,1014.5,80,2.5,24.3,77,0
2016-09-23,13,1009.56666667,1014.53333333,80.6666666667,2.3333333333,24,77.6666666667,0
2016-09-23,14,1009.51111111,1014.45555556,107.222222222,2.2,23.5777777778,79.1111111111,0
2016-09-23,15,1009.7,1014.6,82,2,23.4,79,0
2016-09-23,16,1009.4,1014.3,160.333333333,1.9333333333,22.7333333333,82,0
2016-09-23,17,1009.21111111,1014.12222222,212.777777778,1.8777777778,22.2111111111,84.5555555556,0
2016-09-23,18,1008.8,1013.7,317,1.8,21.4,88,0
2016-09-23,19,1008.83333333,1013.76666667,317.666666667,1.7666666667,21.1666666667,89.6666666667,0
2016-09-23,20,1008.95555556,1013.91111111,316.111111111,1.6666666667,21.2333333333,90.1111111111,0
2016-09-23,21,1008.9,1013.9,319,1.7,20.7,93,0
2016-09-23,22,1009.2,1014.2,313,1.4666666667,21.3666666667,91,0
2016-09-23,23,1009.33333333,1014.32222222,297,1.3444444444,22.3777777778,87.1111111111,0
2016-09-24,0,1009.8,1014.8,301,1,22.7,87,0
2016-09-24,1,1009.6,1014.56666667,265,1.1,24.4,79.3333333333,0
2016-09-24,2,1009.17777778,1014.12222222,225.555555556,1.4444444444,25.7333333333,73.2222222222,0
2016-09-24,3,1009.2,1014.1,193,1.3,27.8,64,0
2016-09-24,4,1008.33333333,1013.23333333,146.666666667,2.1333333333,28.4,61,0
2016-09-24,5,1007.72222222,1012.62222222,118.444444444,2.8444444444,28.6,60,0
2016-09-24,6,1006.6,1011.5,54,3.8,29.6,55,0
2016-09-24,7,1006.5,1011.4,62,4.2666666667,29,58,0
2016-09-24,8,1006.6,1011.51111111,65.3333333333,4.2777777778,28.2222222222,61.5555555556,0
2016-09-24,9,1006.3,1011.2,78,5.2,27.8,64,0
2016-09-24,10,1006.8,1011.73333333,72,4.3,26.6666666667,68.6666666667,0
2016-09-24,11,1007.15555556,1012.1,69.4444444444,3.5888888889,25.8333333333,72.2222222222,0
2016-09-24,12,1007.8,1012.8,60,2.5,24.4,78,0
2016-09-24,13,1007.86666667,1012.83333333,64.3333333333,2.1666666667,24.1666666667,79.3333333333,0
2016-09-24,14,1007.81111111,1012.75555556,95.2222222222,1.9333333333,23.8111111111,81.2222222222,0
2016-09-24,15,1008,1012.9,73,1.5,23.7,82,0
2016-09-24,16,1007.7,1012.6,157,1.4666666667,23.1,85,0
2016-09-24,17,1007.54444444,1012.44444444,212.888888889,1.4111111111,22.6222222222,87.2222222222,0
2016-09-24,18,1007.1,1012,325,1.4,21.9,91,0
2016-09-24,19,1007.23333333,1012.13333333,324.666666667,1.3,21.6666666667,91.6666666667,0
2016-09-24,20,1007.45555556,1012.36666667,310.111111111,1.2333333333,21.7555555556,91.4444444444,0
2016-09-24,21,1007.5,1012.4,324,1.1,21.2,93,0
2016-09-24,22,1007.9,1012.83333333,281,1.1,21.9333333333,91,0
2016-09-24,23,1008.18888889,1013.13333333,242,1.2444444444,22.9888888889,87.2222222222,0
2016-09-25,0,1008.7,1013.7,195,1.1,23.4,87,0
2016-09-25,1,1008.76666667,1013.73333333,164,1.5333333333,25.1,79.6666666667,0
2016-09-25,2,1008.53333333,1013.47777778,141.444444444,1.8777777778,26.3888888889,74,0
2016-09-25,3,1008.9,1013.8,102,2.4,28.5,65,0
2016-09-25,4,1008.06666667,1012.96666667,96.3333333333,2.5666666667,28.9666666667,62.6666666667,0
2016-09-25,5,1007.53333333,1012.43333333,89.4444444444,2.6666666667,29.1666666667,61,0
2016-09-25,6,1006.4,1011.3,85,2.9,29.9,58,0
2016-09-25,7,1006.46666667,1011.36666667,75.6666666667,2.8666666667,29.5666666667,57.6666666667,0
2016-09-25,8,1006.66666667,1011.56666667,72.3333333333,2.8555555556,28.9333333333,59.5555555556,0
2016-09-25,9,1006.6,1011.5,57,2.8,28.9,57,0
2016-09-25,10,1007.06666667,1011.96666667,65.6666666667,2.8333333333,27.6666666667,63.3333333333,0
2016-09-25,11,1007.36666667,1012.26666667,68.1111111111,2.6888888889,26.7555555556,68.5555555556,0
2016-09-25,12,1008,1012.9,83,2.9,25.2,76,0
2016-09-25,13,1007.96666667,1012.86666667,73,2.4,24.9333333333,79,0
2016-09-25,14,1007.86666667,1012.76666667,61.6666666667,2.0111111111,24.5777777778,81.2222222222,0
2016-09-25,15,1007.9,1012.8,53,1.4,24.4,85,0
2016-09-25,16,1007.66666667,1012.56666667,39,1.2333333333,23.8666666667,85.6666666667,0
2016-09-25,17,1007.51111111,1012.41111111,68.2222222222,1.0777777778,23.4,86.7777777778,0
2016-09-25,18,1007.2,1012.1,11,0.9,22.8,87,0
2016-09-25,19,1007.2,1012.1,126.666666667,0.7666666667,22.4666666667,89,0
2016-09-25,20,1007.33333333,1012.23333333,198.111111111,0.7666666667,22.5,89.2222222222,0
2016-09-25,21,1007.2,1012.1,358,0.5,21.8,93,0
2016-09-25,22,1007.6,1012.5,341,0.7666666667,22.5666666667,89.6666666667,0
2016-09-25,23,1007.78888889,1012.68888889,314.888888889,0.9777777778,23.5666666667,84.5555555556,0
2016-09-26,0,1008.4,1013.3,307,1.3,24.1,83,0
2016-09-26,1,1008.16666667,1013.06666667,262.666666667,1.4,25.5666666667,74.3333333333,0
2016-09-26,2,1007.75555556,1012.65555556,217.888888889,1.7444444444,26.7444444444,68.4444444444,0
2016-09-26,3,1007.7,1012.6,174,1.6,28.5,57,0
2016-09-26,4,1006.93333333,1011.83333333,128.333333333,2.4333333333,29.1,56.6666666667,0
2016-09-26,5,1006.44444444,1011.34444444,102.777777778,2.8222222222,29.3444444444,57.5555555556,0
2016-09-26,6,1005.4,1010.3,37,4.1,30.3,56,0
2016-09-26,7,1005.46666667,1010.36666667,51.6666666667,3.6,29.8333333333,59.3333333333,0
2016-09-26,8,1005.66666667,1010.56666667,63.1111111111,3.3666666667,29.2444444444,62.8888888889,0
2016-09-26,9,1005.6,1010.5,81,2.6,28.9,66,0
2016-09-26,10,1006.06666667,1010.96666667,86,2.9,28.0666666667,70,0
2016-09-26,11,1006.38888889,1011.28888889,113.666666667,2.8,27.4,73.5555555556,0
2016-09-26,12,1007,1011.9,96,3.5,26.4,78,0
2016-09-26,13,1007.03333333,1011.93333333,169,2.6,26.0666666667,80.6666666667,0
2016-09-26,14,1006.9,1011.8,187.777777778,2.0555555556,25.7666666667,83.1111111111,0
2016-09-26,15,1007.1,1012,315,0.8,25.4,86,0
2016-09-26,16,1006.63333333,1011.53333333,225.333333333,0.9666666667,25.1666666667,88,0
2016-09-26,17,1006.32222222,1011.22222222,170.111111111,1.1,25.0333333333,89.1111111111,0
2016-09-26,18,1005.7,1010.6,46,1.3,24.7,92,0
2016-09-26,19,1005.7,1010.6,59.6666666667,1.3666666667,24.7666666667,91.3333333333,0
2016-09-26,20,1005.83333333,1010.73333333,67.8888888889,1.4777777778,24.9555555556,90.4444444444,0
2016-09-26,21,1005.7,1010.6,87,1.5,24.9,90,0
2016-09-26,22,1006.1,1011,84.3333333333,1.7,25.3333333333,88.6666666667,0
2016-09-26,23,1006.3,1011.2,81.7777777778,1.9333333333,25.8777777778,86.7777777778,0
2016-09-27,0,1006.9,1011.8,79,2.1,26.2,86,0
2016-09-27,1,1006.7,1011.6,76.6666666667,2.4,26.9666666667,83,0
2016-09-27,2,1006.34444444,1011.24444444,77.7777777778,2.6666666667,27.7666666667,79.4444444444,0
2016-09-27,3,1006.3,1011.2,72,3,28.5,77,0
2016-09-27,4,1005.63333333,1010.53333333,80,3.2,29.3666666667,72.3333333333,0
2016-09-27,5,1005.22222222,1010.12222222,86.2222222222,3.4,29.6777777778,70.2222222222,0
2016-09-27,6,1004.3,1009.2,96,3.6,31.1,63,0
2016-09-27,7,1004.4,1009.3,98.6666666667,3.8,30.3,66,0
2016-09-27,8,1004.63333333,1009.53333333,93.3333333333,3.8444444444,29.6222222222,69.4444444444,0
2016-09-27,9,1004.6,1009.5,104,4.2,28.7,72,0
2016-09-27,10,1005.1,1010,82.6666666667,3.9333333333,28.2666666667,76.3333333333,0
2016-09-27,11,1005.33333333,1010.23333333,71.7777777778,3.7222222222,27.9444444444,79.4444444444,0
2016-09-27,12,1006.1,1011,40,3.4,27.4,85,0
2016-09-27,13,1005.8,1010.7,50,3.3,27.3,85.6666666667,0
2016-09-27,14,1005.48888889,1010.38888889,55.1111111111,3.0777777778,27.1333333333,87,0.1333333333
2016-09-27,15,1005.2,1010.1,70,3.1,27.1,87,0
2016-09-27,16,1004.86666667,1009.76666667,65.3333333333,2.6333333333,26.8,89.6666666667,0.4
2016-09-27,17,1004.51111111,1009.41111111,59.1111111111,2.4555555556,26.6222222222,91.3333333333,0.5333333333
2016-09-27,18,1004.2,1009.1,56,1.7,26.2,95,1.2
2016-09-27,19,1003.8,1008.7,46.6666666667,2.1,26.2666666667,94.6666666667,0.8
2016-09-27,20,1003.72222222,1008.62222222,42.4444444444,2.4222222222,26.3666666667,94.1111111111,0.5333333333
2016-09-27,21,1003,1007.9,28,2.9,26.4,94,0
2016-09-27,22,1003.56666667,1008.46666667,34,3.0666666667,26.5666666667,93,0
2016-09-27,23,1003.92222222,1008.82222222,40.1111111111,3.2777777778,26.7888888889,91.7777777778,0
2016-09-28,0,1004.7,1009.6,46,3.4,26.9,91,0
2016-09-28,1,1004.63333333,1009.53333333,52.3333333333,3.7,27.2333333333,89.3333333333,0
2016-09-28,2,1004.44444444,1009.34444444,59.5555555556,4.2555555556,27.2666666667,89.1111111111,0.6111111111
2016-09-28,3,1004.5,1009.4,65,4.3,27.9,86,0
2016-09-28,4,1004.06666667,1008.96666667,74,5.3666666667,27.3333333333,88.6666666667,1.8333333333
2016-09-28,5,1003.88888889,1008.78888889,75.6666666667,5.8111111111,26.7888888889,90.3333333333,2.5888888889
2016-09-28,6,1003.2,1008.1,92,7.5,26.2,94,5.5
2016-09-28,7,1003.53333333,1008.43333333,79,6.7,25.7,93.6666666667,4.1
2016-09-28,8,1003.96666667,1008.86666667,70.7777777778,6.0333333333,25.1888888889,93.5555555556,3.3555555556
2016-09-28,9,1004.2,1009.1,53,5.1,24.7,93,1.3
2016-09-28,10,1004.83333333,1009.73333333,54.3333333333,4.7,24.1666666667,93.3333333333,1.8666666667
2016-09-28,11,1005.32222222,1010.22222222,54.5555555556,4.3777777778,23.7555555556,93.6666666667,2.1111111111
2016-09-28,12,1006.1,1011,57,3.9,23.1,94,3
2016-09-28,13,1006.3,1011.2,55,3.7333333333,22.9333333333,94.3333333333,2.6
2016-09-28,14,1006.31111111,1011.21111111,52.2222222222,3.8555555556,22.7555555556,94.4444444444,2.2666666667
2016-09-28,15,1006.7,1011.6,51,3.4,22.6,95,1.8
2016-09-28,16,1006.33333333,1011.23333333,46.6666666667,4.1,22.4,94.6666666667,1.6
2016-09-28,17,1006.07777778,1010.98888889,42.7777777778,4.4111111111,22.2111111111,94.5555555556,1.3888888889
2016-09-28,18,1005.6,1010.5,38,5.5,22,94,1.2
2016-09-28,19,1005.56666667,1010.5,35,5.0333333333,21.8333333333,94.3333333333,0.9666666667
2016-09-28,20,1005.8,1010.75555556,68.1111111111,4.5222222222,21.7222222222,94.7777777778,1.1
2016-09-28,21,1005.5,1010.5,29,4.1,21.5,95,0.5
2016-09-28,22,1006.26666667,1011.26666667,134.333333333,3.5,21.5,95.6666666667,1.3666666667
2016-09-28,23,1006.78888889,1011.78888889,206.111111111,3.4111111111,21.5111111111,96,1.6444444444
2016-09-29,0,1007.8,1012.8,345,2.3,21.5,97,3.1
2016-09-29,1,1007.83333333,1012.83333333,349.666666667,3.2333333333,21.5333333333,96.6666666667,2.2
2016-09-29,2,1007.68888889,1012.68888889,352.333333333,4.0555555556,21.4888888889,96.3333333333,1.5666666667
2016-09-29,3,1007.9,1012.9,359,5.1,21.6,96,0.4
2016-09-29,4,1007.4,1012.4,357.666666667,5.7,21.4,95.6666666667,0.3
2016-09-29,5,1007.06666667,1012.06666667,356.888888889,5.7777777778,21.2222222222,95.5555555556,0.3777777778
2016-09-29,6,1006.4,1011.4,355,6.9,21,95,0.1
2016-09-29,7,1006.4,1011.4,355.333333333,5.9333333333,20.8666666667,95.3333333333,0.5333333333
2016-09-29,8,1006.53333333,1011.53333333,317.111111111,5.1888888889,20.7444444444,95.6666666667,0.8333333333
2016-09-29,9,1006.4,1011.4,356,4,20.6,96,1.4
2016-09-29,10,1006.8,1011.8,240.666666667,3.7,20.5,96.3333333333,1.4333333333
2016-09-29,11,1007.1,1012.1,200.666666667,3.4444444444,20.3888888889,96.5555555556,1.3222222222
2016-09-29,12,1007.6,1012.6,10,3.1,20.3,97,1.5
2016-09-29,13,1007.7,1012.7,120.666666667,2.9333333333,20.1666666667,97,1.1
2016-09-29,14,1007.6,1012.6,195.777777778,2.7333333333,20.0444444444,97,0.8222222222
2016-09-29,15,1007.9,1012.9,342,2.6,19.9,97,0.3
2016-09-29,16,1007.4,1012.4,346,2.3333333333,19.8,97,0.2666666667
2016-09-29,17,1007.31111111,1012.31111111,340.888888889,2.0333333333,19.8888888889,96.8888888889,0.2222222222
2016-09-29,18,1006.4,1011.4,354,1.8,19.6,97,0.2
2016-09-29,19,1007.13333333,1012.13333333,330.666666667,1.4333333333,20.0666666667,96.6666666667,0.1333333333
2016-09-29,20,1007.53333333,1012.53333333,321.888888889,1.3666666667,20.4333333333,96.5555555556,0.4333333333
2016-09-29,21,1008.6,1013.6,284,0.7,21,96,0
2016-09-29,22,1008.33333333,1013.33333333,304.333333333,1.2333333333,21.1666666667,96.3333333333,1.0333333333
2016-09-29,23,1008.1,1013.1,315.444444444,1.5888888889,21.3777777778,95.3333333333,1.3777777778
2016-09-30,0,1007.8,1012.8,345,2.3,21.5,97,3.1
2016-09-30,1,1007.63333333,1012.63333333,337.666666667,2.3,21.8,93.3333333333,2.0666666667
2016-09-30,2,1007.32222222,1012.32222222,315.111111111,2.1555555556,22.2555555556,90.2222222222,1.3777777778
2016-09-30,3,1007.3,1012.3,323,2.3,22.4,86,0
2016-09-30,4,1006.7,1011.7,270,1.8666666667,23.1666666667,84,0
2016-09-30,5,1006.37777778,1011.37777778,218.222222222,1.8555555556,23.6111111111,82.7777777778,0
2016-09-30,6,1005.5,1010.5,164,1,24.7,80,0
2016-09-30,7,1005.73333333,1010.73333333,114.666666667,1.8333333333,24.5,80.3333333333,0
2016-09-30,8,1006.13333333,1011.13333333,119,2.2555555556,24.1888888889,80.7777777778,0
2016-09-30,9,1006.2,1011.2,16,3.5,24.1,81,0
2016-09-30,10,1006.93333333,1011.93333333,127.666666667,3.1,23.5666666667,81.6666666667,0
2016-09-30,11,1007.47777778,1012.47777778,200.222222222,2.7333333333,23.1222222222,82.7777777778,0
2016-09-30,12,1008.4,1013.4,351,2.3,22.5,83,0
2016-09-30,13,1008.56666667,1013.56666667,345.333333333,2,22.2333333333,85,0
2016-09-30,14,1008.66666667,1013.66666667,339.888888889,1.7444444444,21.9666666667,87.1111111111,0
2016-09-30,15,1008.9,1013.9,334,1.4,21.7,89,0
2016-09-30,16,1008.86666667,1013.86666667,329,1.2333333333,21.4333333333,91.3333333333,0
2016-09-30,17,1008.82222222,1013.82222222,321.777777778,1.1,21.2666666667,92.8888888889,0
2016-09-30,18,1008.8,1013.8,319,0.9,20.9,96,0
2016-09-30,19,1008.73333333,1013.73333333,307.333333333,0.8333333333,20.9333333333,96,0
2016-09-30,20,1008.77777778,1013.77777778,290.222222222,0.7222222222,21.1,95.6666666667,0
2016-09-30,21,1008.6,1013.6,284,0.7,21,96,0
2016-09-30,22,1008.86666667,1013.86666667,256,0.5,21.4333333333,95,0
2016-09-30,23,1009.11111111,1014.11111111,236,0.4777777778,22.0333333333,93.1111111111,0
2016-10-01,0,1009.4,1014.4,200,0.1,22.3,93,0
2016-10-01,1,1009.6,1014.6,196,0.4333333333,23.2333333333,89.3333333333,0
2016-10-01,2,1009.52222222,1014.51111111,197.111111111,0.6888888889,24.1,86.1111111111,0
2016-10-01,3,1010,1015,188,1.1,25.1,82,0
2016-10-01,4,1009.36666667,1014.33333333,199.333333333,1.2,25.8333333333,79.6666666667,0
2016-10-01,5,1008.87777778,1013.82222222,193.222222222,1.2333333333,26.4111111111,78,0
2016-10-01,6,1008.1,1013,222,1.4,27.3,75,0
2016-10-01,7,1007.9,1012.8,181,1.3,27.5666666667,74.6666666667,0
2016-10-01,8,1007.93333333,1012.84444444,178.888888889,1.2111111111,27.4111111111,76.2222222222,0
2016-10-01,9,1007.5,1012.4,99,1.1,28.1,74,0
2016-10-01,10,1008,1012.93333333,174.666666667,1.0333333333,27.1,79.3333333333,0
2016-10-01,11,1008.35555556,1013.3,224.666666667,1.1333333333,26.3222222222,83.3333333333,0
2016-10-01,12,1009,1014,326,0.9,25.1,90,0
2016-10-01,13,1009.06666667,1014.03333333,324.666666667,1.3333333333,24.7666666667,91.3333333333,0
2016-10-01,14,1009.01111111,1013.95555556,325.111111111,1.4666666667,24.4777777778,92.3333333333,0
2016-10-01,15,1009.2,1014.1,322,2.2,24.1,94,0
2016-10-01,16,1008.9,1013.8,326,1.7333333333,23.9,94.3333333333,0
2016-10-01,17,1008.57777778,1013.47777778,310.666666667,1.5555555556,23.7888888889,94.5555555556,0
2016-10-01,18,1008.3,1013.2,334,0.8,23.5,95,0
2016-10-01,19,1007.93333333,1012.83333333,280,1.2,23.5666666667,95,0
2016-10-01,20,1007.75555556,1012.65555556,250.111111111,1.4777777778,23.8222222222,94.3333333333,0
2016-10-01,21,1007.2,1012.1,172,2,23.7,95,0
2016-10-01,22,1007.4,1012.3,190.333333333,2.0333333333,24.3333333333,93,0
2016-10-01,23,1007.44444444,1012.34444444,201.777777778,2.1444444444,25.2555555556,88.8888888889,0
2016-10-02,0,1007.8,1012.7,227,2.1,25.6,89,0
2016-10-02,1,1007.53333333,1012.43333333,224.666666667,2.3666666667,27.1,80.6666666667,0
2016-10-02,2,1007.06666667,1011.96666667,221.777777778,2.4777777778,28.4,73.7777777778,0
2016-10-02,3,1007,1011.9,220,2.9,30.1,64,0
2016-10-02,4,1006.13333333,1011.03333333,216,2.7,31,60,0
2016-10-02,5,1005.52222222,1010.42222222,216.333333333,2.4666666667,31.2777777778,58.8888888889,0
2016-10-02,6,1004.4,1009.3,208,2.3,32.8,52,0
2016-10-02,7,1004.3,1009.2,217,2,31.8333333333,56.6666666667,0
2016-10-02,8,1004.43333333,1009.33333333,197.888888889,2.3,30.7333333333,61.2222222222,0
2016-10-02,9,1004.1,1009,235,1.4,29.9,66,0
2016-10-02,10,1004.7,1009.6,159.666666667,2.9,28.5333333333,70.3333333333,0
2016-10-02,11,1005.15555556,1010.05555556,148.222222222,3.5,27.3333333333,74.7777777778,0
2016-10-02,12,1005.9,1010.8,9,5.9,25.8,79,0
2016-10-02,13,1006.06666667,1010.96666667,125.333333333,4.7,24.9333333333,83.6666666667,0
2016-10-02,14,1006.07777778,1010.97777778,163.666666667,3.7555555556,24.3,86.5555555556,0
2016-10-02,15,1006.4,1011.3,358,2.3,23.2,93,0
2016-10-02,16,1006.1,1011,240.333333333,1.8666666667,23.0333333333,92.3333333333,0
2016-10-02,17,1005.91111111,1010.81111111,162.555555556,1.7666666667,22.9111111111,91.7777777778,0
2016-10-02,18,1005.5,1010.4,5,1,22.7,91,0
2016-10-02,19,1005.53333333,1010.43333333,7,1.5666666667,22.6666666667,90.6666666667,0
2016-10-02,20,1005.75555556,1010.65555556,8.5555555556,1.9333333333,22.6222222222,89.8888888889,0
2016-10-02,21,1005.6,1010.5,11,2.7,22.6,90,0
2016-10-02,22,1006.2,1011.1,11.6666666667,2.6666666667,22.5333333333,88.3333333333,0
2016-10-02,23,1006.65555556,1011.56666667,11.7777777778,2.5666666667,22.6222222222,86.5555555556,0
2016-10-03,0,1007.4,1012.3,13,2.6,22.4,85,0
2016-10-03,1,1007.56666667,1012.5,12,2.3666666667,22.8,83,0
2016-10-03,2,1007.44444444,1012.38888889,14.1111111111,2.2888888889,23.2666666667,80.8888888889,0
2016-10-03,3,1007.9,1012.9,10,1.9,23.6,79,0
2016-10-03,4,1007.2,1012.16666667,18.3333333333,2.1333333333,24.2,76.6666666667,0
2016-10-03,5,1006.77777778,1011.73333333,24.8888888889,2.4,24.4666666667,75.8888888889,0
2016-10-03,6,1005.8,1010.7,35,2.6,25.4,72,0
2016-10-03,7,1005.93333333,1010.86666667,38,2.9333333333,25,74.3333333333,0
2016-10-03,8,1006.16666667,1011.12222222,38.3333333333,2.9555555556,24.7111111111,75.7777777778,0
2016-10-03,9,1006.2,1011.2,44,3.6,24.2,79,0
2016-10-03,10,1006.63333333,1011.63333333,39,3,24.1333333333,78.6666666667,0
2016-10-03,11,1007,1012,39.3333333333,2.7444444444,23.9888888889,78.2222222222,0
2016-10-03,12,1007.5,1012.5,29,1.8,24,78,0
2016-10-03,13,1007.73333333,1012.73333333,40,2.2333333333,23.7,77.3333333333,0
2016-10-03,14,1007.83333333,1012.83333333,79,2.3222222222,23.2444444444,77.3333333333,0
2016-10-03,15,1008.2,1013.2,62,3.1,23.1,76,0
2016-10-03,16,1008.03333333,1013.03333333,157,2.5,22.3333333333,77.3333333333,0
2016-10-03,17,1007.9,1012.9,215.444444444,2.1666666667,21.8111111111,79.1111111111,0
2016-10-03,18,1007.7,1012.7,347,1.3,20.8,80,0
2016-10-03,19,1007.63333333,1012.63333333,332.333333333,1.5,20.7666666667,82.6666666667,0
2016-10-03,20,1007.64444444,1012.64444444,325.555555556,1.6777777778,20.8444444444,84,0
2016-10-03,21,1007.5,1012.5,303,1.9,20.7,88,0
2016-10-03,22,1007.66666667,1012.66666667,312,2.0333333333,21,86.6666666667,0
2016-10-03,23,1007.71111111,1012.71111111,319.555555556,2.0888888889,21.3666666667,84.6666666667,0
2016-10-04,0,1008,1013,330,2.3,21.6,84,0
2016-10-04,1,1007.8,1012.8,334.666666667,2.2,22.1,80.6666666667,0
2016-10-04,2,1007.45555556,1012.45555556,336.111111111,2.0555555556,22.5888888889,78.1111111111,0
2016-10-04,3,1007.4,1012.4,344,2,23.1,74,0
2016-10-04,4,1006.76666667,1011.76666667,339,1.7666666667,23.5666666667,73,0
2016-10-04,5,1006.3,1011.3,335.444444444,1.6333333333,23.8111111111,72.7777777778,0
2016-10-04,6,1005.5,1010.5,329,1.3,24.5,71,0
2016-10-04,7,1005.36666667,1010.36666667,328.333333333,1.3666666667,24.3,72.3333333333,0
2016-10-04,8,1005.42222222,1010.42222222,328.222222222,1.3888888889,24.0555555556,73.5555555556,0
2016-10-04,9,1005.1,1010.1,327,1.5,23.9,75,0
2016-10-04,10,1005.53333333,1010.53333333,328,1.4333333333,23.5666666667,76,0
2016-10-04,11,1005.86666667,1010.86666667,326.444444444,1.4111111111,23.3111111111,76.8888888889,0
2016-10-04,12,1006.4,1011.4,330,1.3,22.9,78,0
2016-10-04,13,1006.53333333,1011.53333333,323.333333333,1.3666666667,22.8,78.6666666667,0
2016-10-04,14,1006.6,1011.6,321.666666667,1.4666666667,22.4777777778,80.2222222222,0
2016-10-04,15,1006.8,1011.8,310,1.5,22.6,80,0
2016-10-04,16,1006.73333333,1011.73333333,318.333333333,1.6666666667,21.8333333333,83.3333333333,0
2016-10-04,17,1006.83333333,1011.83333333,314.444444444,1.7111111111,21.2777777778,85.5555555556,0
2016-10-04,18,1006.6,1011.6,335,2,20.3,90,0
2016-10-04,19,1007.03333333,1012.03333333,306.666666667,1.8,20.1666666667,90,0
2016-10-04,20,1007.55555556,1012.55555556,263.555555556,1.6111111111,20.3888888889,88.8888888889,0
2016-10-04,21,1007.9,1012.9,250,1.4,19.9,90,0
2016-10-04,22,1008.6,1013.6,177.333333333,1.2333333333,20.8333333333,86.6666666667,0
2016-10-04,23,1009.08888889,1014.08888889,163.111111111,1.1888888889,21.7555555556,83.1111111111,0
2016-10-05,0,1010,1015,32,0.9,22.7,80,0
2016-10-05,1,1010.06666667,1015.06666667,134.666666667,1.1,23.6,76,0
2016-10-05,2,1010,1015,179.333333333,1.2333333333,24.3222222222,72.8888888889,0
2016-10-05,3,1010.2,1015.2,340,1.5,25.4,68,0
2016-10-05,4,1009.86666667,1014.86666667,268.666666667,1.5,25.7666666667,66.6666666667,0
